dataset,shot,comparison,class_id,class_name_if_available,baseline_precision,qnn_precision,delta_precision,baseline_recall,qnn_recall,delta_recall,baseline_f1,qnn_f1,delta_f1,interpretation,rank_type
salinas,5,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,0,Brocoli_green_weeds_1,1.0,0.9998995479658463,-0.000100452034153653,0.9989969909729186,0.9995987963891675,0.0006018054162488795,0.9994979667224033,0.9997490589711419,0.0002510922487385381,near_neutral,top_degraded
salinas,5,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,1,Brocoli_green_weeds_2,0.9827188271727142,0.9996769271980626,0.016958100025348366,0.9997844246833738,0.9998922123416868,0.00010778765831298553,0.9908737715334576,0.9997844827351529,0.008910711201695287,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,3,Fallow_rough_plow,0.7843767168591189,0.8783664688098755,0.09398975195075654,0.995924308588064,0.9992721979621543,0.0033478893740902516,0.8759295184538672,0.934532763459673,0.058603245005805715,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,4,Fallow_smooth,0.9855915104008925,0.9986760539333828,0.013084543532490223,0.8911211437170806,0.9527464258841233,0.06162528216704266,0.935196080026284,0.9749108861820417,0.03971480615575773,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,12,Lettuce_romaine_6wk,0.9759606849211753,0.984980709761121,0.009020024839945684,0.9033482142857142,0.9493303571428571,0.04598214285714286,0.9331762693831281,0.9657527003463622,0.03257643096323404,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,13,Lettuce_romaine_7wk,0.9037580622078003,0.9290735711660604,0.02531550895826007,0.9849523809523809,0.9973333333333334,0.012380952380952492,0.9399174191456346,0.9615998611554828,0.021682442009848146,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,5,Stubble,0.979190558892902,0.999239246646321,0.02004868775341906,0.9928408225437929,0.9992383853769992,0.0063975628332062495,0.9855293242075802,0.9992380231831817,0.013708698975601452,near_neutral,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,14,Vinyard_untrained,0.8105935136912338,0.6601909213676864,-0.15040259232354736,0.8295529801324504,0.6488962472406181,-0.18065673289183226,0.8168404602302235,0.6378468203151958,-0.1789936399150277,degraded,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,7,Grapes_untrained,0.8966636345947062,0.8133482059075607,-0.08331542868714548,0.8666785174651143,0.8166918496133677,-0.04998666785174655,0.8796215364026665,0.8066536718960726,-0.07296786450659387,degraded,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,15,Vinyard_vertical_trellis,0.9995498030388296,0.9922497308934337,-0.007300072145395853,0.9952993844432008,0.9978735310576384,0.002574146614437667,0.9974153126722994,0.9949850087430026,-0.002430303929296884,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,2,Fallow,0.9871404587869714,0.9837681431885772,-0.0033723155983942377,0.9998977505112474,1.0,0.00010224948875259265,0.9934629505454738,0.9917770723741647,-0.001685878171309163,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,11,Lettuce_romaine_5wk,0.9962625090126253,0.990089458843671,-0.006173050168954197,0.9802831672784478,0.9848977451494495,0.004614577871001724,0.9881230150063134,0.9873808174956394,-0.0007421975106739476,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,3,Fallow_rough_plow,0.7843767168591189,0.8841393244600024,0.09976260760088351,0.995924308588064,0.9967976710334788,0.0008733624454148048,0.8759295184538672,0.9362865932238679,0.06035707477000063,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,12,Lettuce_romaine_6wk,0.9759606849211753,0.9729502941197851,-0.003010390801390206,0.9033482142857142,0.9754464285714285,0.07209821428571428,0.9331762693831281,0.9737814624892337,0.04060519310610555,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,4,Fallow_smooth,0.9855915104008925,0.996513767899786,0.010922257498893417,0.8911211437170806,0.9547027840481566,0.06358164033107594,0.935196080026284,0.9747448876584031,0.0395488076321191,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,13,Lettuce_romaine_7wk,0.9037580622078003,0.9411623696712302,0.03740430746342993,0.9849523809523809,0.9902857142857142,0.005333333333333301,0.9399174191456346,0.9645342113705435,0.024616792224908868,improved,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,6,Celery,0.9988804925832634,0.9993262212240314,0.0004457286407679728,0.9743186288283227,0.998819893228435,0.024501264400112355,0.9859193449614894,0.9990728401425157,0.013153495181026376,near_neutral,top_improved
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,14,Vinyard_untrained,0.8105935136912338,0.6959023060364473,-0.11469120765478646,0.8295529801324504,0.7333609271523178,-0.09619205298013256,0.8168404602302235,0.707312014091912,-0.10952844613831147,degraded,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,7,Grapes_untrained,0.8966636345947062,0.842316809150009,-0.054346825444697267,0.8666785174651143,0.8051373211270109,-0.0615411963381034,0.8796215364026665,0.8197838895435648,-0.059837646859101645,degraded,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,15,Vinyard_vertical_trellis,0.9995498030388296,0.9992161254199328,-0.00033367761889679937,0.9952993844432008,0.9939563514269725,-0.00134303301622829,0.9974153126722994,0.9965683259308543,-0.0008469867414451215,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,1,Brocoli_green_weeds_2,1.0,0.9997843665768193,-0.00021563342318065004,0.9997841338370211,1.0,0.00021586616297886163,0.9998920304999086,0.9998921251348436,9.46349349995046e-08,near_neutral,top_degraded
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + SupCon Loss,0,Brocoli_green_weeds_1,0.9993979929738966,0.9997989949748745,0.0004010020009778126,0.9998994469582705,0.999597787833082,-0.0003016591251885359,0.9996483799170178,0.9996981637239191,4.978380690123796e-05,near_neutral,top_degraded
